code,current,name,name_short,name_tv,gender,function,country_code,country,country_long,nationality,nationality_long,nationality_code,height,weight,disciplines,events,birth_date,birth_place,birth_country,residence_place,residence_country,nickname,hobbies,occupation,education,family,lang,coach,other_sports
1981464,TRUE,FILIPIC Neja,FILIPIC N,Neja FILIPIC,Female,Athlete,SLO,Slovenia,Slovenia,Slovenia,Slovenia,SLO,171.0,0.0,Athletics,Women's Triple Jump,1995-04-22,LJUBLJANA,Slovenia,LJUBLJANA,Slovenia,,,Athlete,Pharmacy at University of Ljubljana (SLO),,Slovene,Personal: Sasa Maraz (SLO),
1569288,TRUE,ASKAG Maja,ASKAG M,Maja ASKAG,Female,Athlete,SWE,Sweden,Sweden,Sweden,Sweden,SWE,177.0,0.0,Athletics,Women's Triple Jump,2002-12-18,FORS,Sweden,ESKILSTUNA,Sweden,,,Athlete,,Father; Hakan. Mother; Eva-Lena. Twin brother; Markus,Swedish,Robert Söderlind Odin (SWE),
1566948,TRUE,DANISMAZ Tugba,DANISMAZ T,Tugba DANISMAZ,Female,Athlete,TUR,Türkiye,Türkiye,Türkiye,Türkiye,TUR,173.0,0.0,Athletics,Women's Triple Jump,1999-09-01,ANKARA,Türkiye,,Türkiye,,Watching suspenseful action series,Athlete; student,Studying Sports Science at Aydın Adnan Menderes University (TUR),,Turkish,Cahit Yuksel (TUR),
1571522,TRUE,KORSUN Olha,KORSUN O,Olha KORSUN,Female,Athlete,UKR,Ukraine,Ukraine,Ukraine,Ukraine,UKR,174.0,0.0,Athletics,Women's Triple Jump,1996-11-11,,Ukraine,,,,,,Studied at Physical Culture and Sports at Poltava National Technical University (Poltava; UKR),,Ukrainian,Personal: Yurii Shcherbak (UKR),
1571544,TRUE,BEKH-ROMANCHUK Maryna,BEKH-ROMANCHUK M,Maryna BEKH-ROMANCHUK,Female,Athlete,UKR,Ukraine,Ukraine,Ukraine,Ukraine,UKR,174.0,0.0,Athletics,Women's Triple Jump,1995-07-18,MOROZIV,Ukraine,KHMELNYTSKYI,Ukraine,,Reading; watching movies; oil painting,Athlete,Physical Education at Kamianets-Podilskyi National University (UKR),Husband; Mykhailo Romanchuk,Ukrainian,Personal: Vadym Krushynsky (UKR); since 2006,
1961035,TRUE,FRANKLIN Tori,FRANKLIN T,Tori FRANKLIN,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,170.0,0.0,Athletics,Women's Triple Jump,1992-10-07,EVANSTON; IL,United States,CHICAGO; IL,United States,,Singing; dancing; hiking; filming and playing sports,Athlete; author; public speaker; life coach. Founder of Live Happi retreats; a non-profit organisation empowering youth through travel; mental wellness and movement,Graduated in 2015 with a Bachelor of Arts in Interdisciplinary Studies from Michigan State University (East Lansing; MI; USA) and in 2021 with a Master of Business Administration (MBA) in Entrepreneurial Studies from the Keller Graduate School of Management of DeVry University (IL; USA),Father; William. Mother; Tonya,English,,
1965270,TRUE,ORJI Keturah,ORJI K,Keturah ORJI,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,165.0,0.0,Athletics,Women's Triple Jump,1996-03-05,HOBOKEN; NJ,United States,ATLANTA; GA,United States,KO; K-tor; Ketch,Reading two books every month; learning Spanish; playing sand volleyball; blogging; playing card and board games,Athlete; motivational speaker; financial counselor,Graduated with a Bachelor's degree in Financial Planning Services in 2018 and a Master's degree in Sports Management and Policy in 2019 from the University of Georgia (Athens; GA; USA).</p><p>During the Covid-19 lockdowns; she completed another Master's degree in accounting and financial management from DeVry University (USA),Husband; Kisean Smith. Father; Anthony. Mother; Nicole. Brother; Anthony. Sisters; Linda and Rachel,English,Personal: Aaron Gadson (USA); husband of 2024 world indoor champion Thea Lafond (DMA),
1896902,TRUE,DAVRONOVA Sharifa,DAVRONOVA S,Sharifa DAVRONOVA,Female,Athlete,UZB,Uzbekistan,Uzbekistan,Uzbekistan,Uzbekistan,UZB,170.0,0.0,Athletics,Women's Triple Jump,2006-09-27,SAMARKAND,Uzbekistan,,,,,,,Mother; Nasiba Hoshimova,Uzbek,Personal: Muzaffar Karimov (UZB),
1958804,TRUE,YAKURA Nyl,YAKURA N,Nyl YAKURA,Male,Athlete,CAN,Canada,Canada,Canada,Canada,CAN,170.0,0.0,Badminton,Men's Doubles,1993-02-14,SCARBOROUGH; ON,Canada,TORONTO; ON,Canada,Golden boy,Singing; video games,Athlete; coach,,Father; Roy. Mother; Susan. Brother; Ryan,English,Kevin Cao,
1958811,TRUE,DONG Adam,DONG A,Adam DONG,Male,Athlete,CAN,Canada,Canada,Canada,Canada,CAN,176.0,0.0,Badminton,Men's Doubles,1994-02-14,SUZHOU,China,,Canada,Ding Dong,Singing; watching suspense dramas and movies; hanging out with friends,Athlete; coach; club owner,,Wife; Yiyu Zhang. Two children; August and Alice,English; Mandarin,National: Mike Butler (CAN),
1913424,TRUE,LIANG Wei Keng,LIANG WK,LIANG Wei Keng,Male,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,178.0,0.0,Badminton,Men's Doubles,2000-11-30,GUANGDONG,China,BEIJING,China,Chubby Fat Boy,Esports,Athlete,Graduated in 2024 with a Bachelor's degree in Physical Education from South China Normal University (CHN),,Mandarin,,
1913425,TRUE,LIU Yu Chen,LIU YC,LIU Yu Chen,Male,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,193.0,0.0,Badminton,Men's Doubles,1995-07-25,BEIJING,China,BEIJING,China,Tutu,Listening to music,Athlete,Studied at Beijing University of Technology (CHN),,Mandarin,National: Chen Qiqiu (CHN),
1913426,TRUE,OU Xuan Yi,OU XY,OU Xuan Yi,Male,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,189.0,0.0,Badminton,Men's Doubles,1994-01-23,FUJIAN,China,BEIJING,China,,,Athlete,Graduated from Fujian Normal University (CHN),,Mandarin,,
1913429,TRUE,WANG Chang,WANG C,WANG Chang,Male,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,181.0,0.0,Badminton,Men's Doubles,2001-05-07,ZHEJIANG,China,BEIJING,China,,,Athlete,Studied Sports Training at Ningbo University (CHN),,Mandarin,National: Chen Qiqiu (CHN),
1942362,TRUE,MENDREK Adam,MENDREK A,Adam MENDREK,Male,Athlete,CZE,Czechia,Czechia,Czechia,Czechia,CZE,172.0,0.0,Badminton,Men's Doubles,1995-11-14,CESKY TESIN,Czechia,BRNO,Czechia,Mendy,Travelling; wellness; walking,Athlete,,,Czech; English; Polish,National: Oscar Martinez (ESP),
1942364,TRUE,KRAL Ondrej,KRAL O,Ondrej KRAL,Male,Athlete,CZE,Czechia,Czechia,Czechia,Czechia,CZE,183.0,0.0,Badminton,Men's Doubles,1999-04-15,MOST,Czechia,MOST,Czechia,Ondra,PC games; music; watching television series,Athlete,Graduated in 2022 with a Bachelor's degree in Physiotherapy from the University of West Bohemia (Pilsen; CZE),,Czech; English,Oscar Martinez (ESP),
1888998,TRUE,ASTRUP Kim,ASTRUP K,Kim ASTRUP,Male,Athlete,DEN,Denmark,Denmark,Denmark,Denmark,DEN,185.0,0.0,Badminton,Men's Doubles,1992-03-06,RINGKOBING,Denmark,COPENHAGEN,Denmark,,Golf,Athlete,Studied Sport Management at Aalborg University (DEN),Partner; Stine Hatland. One child,Danish; English; German,Jakob Poulsen (DEN),
1888999,TRUE,RASMUSSEN Anders Skaaru,RASMUSSEN AS,Anders Skaarup RASMUSSEN,Male,Athlete,DEN,Denmark,Denmark,Denmark,Denmark,DEN,189.0,0.0,Badminton,Men's Doubles,1989-02-15,ODDER,Denmark,COPENHAGEN,Denmark,Skaarup; Odder; HDG,Fishing; hunting; friends,Athlete,,Wife; Ida. Children; Bo and Eik,Danish; English; German; Norwegian,National: Thomas Stavngaars (DEN),
1935083,TRUE,CORVEE Lucas,CORVEE L,Lucas CORVEE,Male,Athlete,FRA,France,France,France,France,FRA,190.0,0.0,Badminton,Men's Doubles,1993-06-09,,France,,France,,,Athlete,,Father; Stephane. Mother; Corinne. Brothers; Samy and Jordan,French,,
1935084,TRUE,LABAR Ronan,LABAR R,Ronan LABAR,Male,Athlete,FRA,France,France,France,France,FRA,191.0,0.0,Badminton,Men's Doubles,1989-05-03,,,,,,,Athlete; teacher,,Father; Jean-Pierre. Mother; Anne-Marie Dorgal,French,,
1935086,TRUE,POPOV Christo,POPOV C,Christo POPOV,Male,Athlete,FRA,France,France,France,France,FRA,180.0,0.0,Badminton,Men's Doubles,2002-03-08,SOFIA,Bulgaria,FOS-SUR-MER,France,,,Athlete,,,Bulgarian; English; French; Spanish,Toma Popov (FRA); his father,
1895939,TRUE,LANE Ben,LANE B,Ben LANE,Male,Athlete,GBR,Great Britain,Great Britain,Great Britain,Great Britain,GBR,175.0,0.0,Badminton,Men's Doubles,1997-07-13,KINGSTON,Great Britain,MILTON KEYNES,Great Britain,,Football; tennis; golf,Athlete,,,English,Personal: Nathan Robertson (GBR),
1895945,TRUE,VENDY Sean,VENDY S,Sean VENDY,Male,Athlete,GBR,Great Britain,Great Britain,Great Britain,Great Britain,GBR,181.0,0.0,Badminton,Men's Doubles,1996-05-18,KIRKWALL,Great Britain,MILTON KEYNES,Great Britain,,Football,Athlete,,,English,Personal: Nathan Robertson (GBR),
1556646,TRUE,LAMSFUSS Mark,LAMSFUSS M,Mark LAMSFUSS,Male,Athlete,GER,Germany,Germany,Germany,Germany,GER,186.0,0.0,Badminton,Men's Doubles,1994-04-19,WIPPERFURTH,Germany,SAARBRUCKEN,Germany,,Music; reading,Athlete,Industrial Engineering,,German,National: Jeppe Ludvigsen (DEN),
1556649,TRUE,SEIDEL Marvin,SEIDEL M,Marvin SEIDEL,Male,Athlete,GER,Germany,Germany,Germany,Germany,GER,190.0,0.0,Badminton,Men's Doubles,1995-11-09,SAARBRUECKEN,Germany,SAARBRUECKEN,Germany,,Fishing; billiards; darts; golf; card tricks,Athlete,,,English; German,National: Jeppe Ludvigsen (DEN),
1926309,TRUE,ALFIAN Fajar,ALFIAN F,Fajar ALFIAN,Male,Athlete,INA,Indonesia,Indonesia,Indonesia,Indonesia,INA,177.0,0.0,Badminton,Men's Doubles,1996-03-07,BANDUNG,Indonesia,,,,Watching anime (especially the Captain Tsubasa series); playing and watching football,,,,Indonesian,,
1926326,TRUE,ARDIANTO Muhammad Rian,ARDIANTO MR,Muhammad Rian ARDIANTO,Male,Athlete,INA,Indonesia,Indonesia,Indonesia,Indonesia,INA,175.0,0.0,Badminton,Men's Doubles,1996-02-13,BANTUL,Indonesia,,,,,,,Partner; Ribka Sugiarto (engaged; December 2023),Indonesian,National: Aryono Miranat (INA),
1539123,TRUE,RANKIREDDY Satwiksairaj,RANKIREDDY S,Satwiksairaj RANKIREDDY,Male,Athlete,IND,India,India,India,India,IND,184.0,0.0,Badminton,Men's Doubles,2000-08-13,AMALAPURAM,India,HYDERABAD,India,,,Athlete,,,English; Hindi,National: Mathias Boe (DEN),
1539125,TRUE,SHETTY Chirag,SHETTY C,Chirag SHETTY,Male,Athlete,IND,India,India,India,India,IND,186.0,0.0,Badminton,Men's Doubles,1997-07-04,MUMBAI,India,MUMBAI,India,He and doubles partner Satwiksairaj Rankireddy are known as 'Sat-Chi',,Athlete,Studied at the Narsee Monjee College of Commerce and Economics (Mumbai; IND),,English; Hindi,National: Mathias Boe (DEN),
1541623,TRUE,HOKI Takuro,HOKI T,HOKI Takuro,Male,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,167.0,0.0,Badminton,Men's Doubles,1995-08-14,YANAI,Japan,TAKAOKA,Japan,,Golf; fishing,Company employee,,Wife; Rira. Son; Soushi. Daughter; Kanae. Father; Yoichi. Mother; Takako. Older brother; Shingo,Japanese,National: Jun Araki (JPN),
1541624,TRUE,KOBAYASHI Yugo,KOBAYASHI Y,KOBAYASHI Yugo,Male,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,175.0,0.0,Badminton,Men's Doubles,1995-07-10,KYOTO,Japan,TAKAOKA,Japan,,,Company employee,Graduated in 2013 from the International Sports Department at Tomioka High School (JPN),Wife; Yurika. Children; Nanami; Haruma. Father; Keita. Mother; Rin. Brother; Daigo,Japanese,National: Jun Araki (JPN),
1891503,TRUE,KANG Min Hyuk,KANG MH,KANG Min Hyuk,Male,Athlete,KOR,Korea,Republic of Korea,Korea,Republic of Korea,KOR,183.0,0.0,Badminton,Men's Doubles,1999-02-17,UIJEONGBU,Korea,SUWON,Korea,,,,,,Korean,National: Kim Hak-kyun (KOR),
1566564,TRUE,CHIA Aaron,CHIA A,Aaron CHIA,Male,Athlete,MAS,Malaysia,Malaysia,Malaysia,Malaysia,MAS,168.0,0.0,Badminton,Men's Doubles,1997-02-24,MALACCA,Malaysia,KUALA LUMPUR,Malaysia,,Singing; basketball; exercise,Athlete,,Wife; Goh Mui Kee (married September 2022). Two daughters. Parents; Chan Mee Kee and Chia Boon Foo. Middle of three children,Cantonese; English; Hollien; Malay; Mandarin,National: Flandy Limpele (INA),
1569961,TRUE,SOH Wooi Yik,SOH WY,Wooi Yik SOH,Male,Athlete,MAS,Malaysia,Malaysia,Malaysia,Malaysia,MAS,185.0,0.0,Badminton,Men's Doubles,1998-02-17,KUALA LUMPUR,Malaysia,,,,Watching films; karaoke; bowling,Athlete,,Father; Soh Goon Chup,Cantonese; English; Malay; Mandarin,National: Rexy Mainaky (INA); Tan Bin Shen (MAS),
1926300,TRUE,JOMKOH Supak,JOMKOH S,Supak JOMKOH,Male,Athlete,THA,Thailand,Thailand,Thailand,Thailand,THA,180.0,0.0,Badminton,Men's Doubles,1996-09-04,NAKHON RATCHASIMA,Thailand,,,,,,Graduated from the Faculty of Human Resource Development at Ramkhamhaeng University (THA),,Thai,,
1926303,TRUE,KEDREN Kittinupong,KEDREN K,Kittinupong KEDREN,Male,Athlete,THA,Thailand,Thailand,Thailand,Thailand,THA,163.0,0.0,Badminton,Men's Doubles,1996-07-19,SONGKHLA,Thailand,,Thailand,,,,,,Thai,,
1570105,TRUE,WANG Chi-Lin,WANG CL,WANG Chi-Lin,Male,Athlete,TPE,Chinese Taipei,Chinese Taipei,Chinese Taipei,Chinese Taipei,TPE,188.0,0.0,Badminton,Men's Doubles,1995-01-18,TAIPEI,Chinese Taipei,TAIPEI,Chinese Taipei,,,Athlete,,,English; Mandarin,,
1570107,TRUE,LEE Yang,LEE Y,LEE Yang,Male,Athlete,TPE,Chinese Taipei,Chinese Taipei,Chinese Taipei,Chinese Taipei,TPE,178.0,0.0,Badminton,Men's Doubles,1995-08-12,TAIPEI,Chinese Taipei,KAOHSIUNG,Chinese Taipei,,Playing video games,Athlete,He studied Business Management at Taipei University of Business (TPE) and studied for a Master's degree in the Department of Physical Education at the University of Taipei,,Mandarin,,
1955630,TRUE,YUAN Joshua,YUAN J,Joshua YUAN,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,185.0,0.0,Badminton,Men's Doubles,2003-07-25,FOSTER CITY; CA,United States,,United States,,,,,,English,Naoko Fukuman (JPN),
1935085,TRUE,POPOV Toma Junior,POPOV TJ,Toma Junior POPOV,Male,Athlete,FRA,France,France,France,France,FRA,194.0,0.0,Badminton,Men's Doubles;Men's Singles,1998-09-29,SOFIA,Bulgaria,FOS-SUR-MER,France,Tomi,,Athlete,,,Bulgarian; English; French,,
1891511,TRUE,SEO Seung Jae,SEO SJ,SEO Seung Jae,Male,Athlete,KOR,Korea,Republic of Korea,Korea,Republic of Korea,KOR,182.0,0.0,Badminton,Men's Doubles;Mixed Doubles,1997-09-04,JEONJU,Korea,,,,,Athlete,Studied Physical Education at Wonkwang University (Iksan; KOR),Married in December 2023,Korean,,
1955623,TRUE,CHIU Vinson,CHIU V,Vinson CHIU,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,182.0,0.0,Badminton,Men's Doubles;Mixed Doubles,1998-08-08,NEWPORT BEACH; CA,United States,CALIFORNIA,United States,Vins,Piano; reading; gaming,,Graduated in 2022 with a degree from University of California (Berkeley; USA),,English; Mandarin,Club: Naoko Fukuman (JPN); Tony Gunawan (USA),
1560680,TRUE,FILIMON Collins Valentine,FILIMON CV,Collins Valentine FILIMON,Male,Athlete,AUT,Austria,Austria,Austria,Austria,AUT,190.0,0.0,Badminton,Men's Singles,1998-02-14,,Romania,,Austria,,,Athlete,Attended West University of Timisoara; ROU,Partner; Sabina,,Peter Zauner,
1946886,TRUE,DWICAHYO Ade Resky,DWICAHYO AR,Ade Resky DWICAHYO,Male,Athlete,AZE,Azerbaijan,Azerbaijan,Azerbaijan,Azerbaijan,AZE,174.0,0.0,Badminton,Men's Singles,1998-05-13,KENDARI,Indonesia,,,,,,,,English; Indonesian,,
1895599,TRUE,CARRAGGI Julien,CARRAGGI J,Julien CARRAGGI,Male,Athlete,BEL,Belgium,Belgium,Belgium,Belgium,BEL,176.0,0.0,Badminton,Men's Singles,2000-07-02,BRUSSELS,Belgium,,Belgium,,Playing the piano,,University of Leuven; Belgium,Surname is Italian. Father's family is originally from Sicily,Dutch; English; French,National: Wouter Claes (BEL),
1930709,TRUE,COELHO Ygor,COELHO Y,Ygor COELHO,Male,Athlete,BRA,Brazil,Brazil,Brazil,Brazil,BRA,178.0,0.0,Badminton,Men's Singles,1996-11-24,RIO DE JANEIRO,Brazil,RIO DE JANEIRO,Brazil,Ygordinho (given to him by his former coach Nadia Lyduch in reference to Brazilian names in football),,Athlete,,Wife; Karine,English; Portuguese,,
1958813,TRUE,YANG Brian,YANG B,Brian YANG,Male,Athlete,CAN,Canada,Canada,Canada,Canada,CAN,184.0,0.0,Badminton,Men's Singles,2001-11-25,TORONTO; ON,Canada,RICHMOND HILL; ON,Canada,,Playing video games,Athlete,,,English,National: Mike Butler (CAN),
1913419,TRUE,LI Shi Feng,LI SF,LI Shi Feng,Male,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,185.0,0.0,Badminton,Men's Singles,2000-01-09,NANCHANG,China,,China,,,Athlete,Studied at Shanghai Jiao Tong University (CHN),,Mandarin,National: Xia Xuanze (CHN); Sun Jun (CHN),
1913421,TRUE,SHI Yu Qi,SHI YQ,SHI Yu Qi,Male,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,184.0,0.0,Badminton,Men's Singles,1996-02-28,JIANGSU,China,BEIJING,China,Little Stone,Gaming,Athlete,Nanjing Sport Institute (CHN),,Mandarin,National: Sun Jun (CHN),
1942359,TRUE,LOUDA Jan,LOUDA J,Jan LOUDA,Male,Athlete,CZE,Czechia,Czechia,Czechia,Czechia,CZE,186.0,0.0,Badminton,Men's Singles,1999-04-25,PLZEN,Czechia,PLZEN,Czechia,,Playing other sports; gaming; cooking,,,,,National: Oscar Martinez (ESP),
1888993,TRUE,AXELSEN Viktor,AXELSEN V,Viktor AXELSEN,Male,Athlete,DEN,Denmark,Denmark,Denmark,Denmark,DEN,194.0,0.0,Badminton,Men's Singles,1994-01-04,ODENSE,Denmark,DUBAI,UA Emirates,An Sai Long (given to him by his Mandarin language teacher; it translates to 'Calm Competitive Dragon'),,Athlete,,Partner; Natalia Koch Rohde. Daughters; Vega and Aya. Parents; Henrik and Gitte. Sister; Johanne,Danish; English; Mandarin,National: Kenneth Jonassen (DEN).<br>Personal: Henrik Rohde (DEN); his father-in-law,
1888994,TRUE,ANTONSEN Anders,ANTONSEN A,Anders ANTONSEN,Male,Athlete,DEN,Denmark,Denmark,Denmark,Denmark,DEN,183.0,0.0,Badminton,Men's Singles,1997-04-27,AARHUS,Denmark,COPENHAGEN,Denmark,The Peacock,Music; coffee; food,Athlete,,,Danish; English,Personal: Joachim Persson (DEN),
1571345,TRUE,CANJURA ARTIGA Uriel Francisco,CANJURA ARTIGA UF,Uriel Francisco CANJURA ARTIGA,Male,Athlete,ESA,El Salvador,El Salvador,El Salvador,El Salvador,ESA,163.0,0.0,Badminton,Men's Singles,2000-09-12,SUCHITOTO,El Salvador,OVIEDO,Spain,,,,,,Spanish,,
1950256,TRUE,ABIAN Pablo,ABIAN P,Pablo ABIAN,Male,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,178.0,0.0,Badminton,Men's Singles,1985-06-12,CALATAYUD,Spain,TOLEDO,Spain,,Reading; watching TV series; playing other sports,Athlete; lecturer,Graduated in 2008 with a degree in Physical Activity and Sports Sciences from the Polytechnic University of Madrid (ESP),Partner; Maria Guerra. Son; Mateo. Father; Antonio. Mother; Maria. Brother; Javier. Sister; Maria,English; Spanish,Javier Abian (ESP); his brother,
1905039,TRUE,KOLJONEN Kalle,KOLJONEN K,Kalle KOLJONEN,Male,Athlete,FIN,Finland,Finland,Finland,Finland,FIN,175.0,0.0,Badminton,Men's Singles,1994-02-26,HELSINKI,Finland,HELSINKI,Finland,When he was young people used to call him 'cola kalle' or just 'cola',Golf; watching movies,Athlete,,,English; Finnish; Swedish,Eetu Heino (FIN),
1556647,TRUE,ROTH Fabian,ROTH F,Fabian ROTH,Male,Athlete,GER,Germany,Germany,Germany,Germany,GER,191.0,0.0,Badminton,Men's Singles,1995-11-29,KARLSRUHE,Germany,MULHEIM AN DER RUHR,Germany,Fabi,Travelling; cooking; watching football,,Bachelor's degree in Business Administration (2021),,English; German,,
1952948,TRUE,CORDON Kevin,CORDON K,Kevin CORDON,Male,Athlete,GUA,Guatemala,Guatemala,Guatemala,Guatemala,GUA,182.0,0.0,Badminton,Men's Singles,1986-11-28,ZACAPA,Guatemala,,Guatemala,,Spending time with family; watching television; reading,Athlete,,Wife; Alejandra Portillo (married April 2024),Spanish,Personal: Jose Maria Solis (GUA); from 2004,
1925164,TRUE,LEE Cheuk Yiu,LEE CY,LEE Cheuk Yiu,Male,Athlete,HKG,Hong Kong; China,Hong Kong; China,Hong Kong; China,Hong Kong; China,HKG,178.0,0.0,Badminton,Men's Singles,1996-08-28,,Hong Kong; China,,Hong Kong; China,,,,,,Cantonese,National: Wong Choong Hann (MAS),
1926293,TRUE,GINTING Anthony Sinisuka,GINTING AS,Anthony Sinisuka GINTING,Male,Athlete,INA,Indonesia,Indonesia,Indonesia,Indonesia,INA,171.0,0.0,Badminton,Men's Singles,1996-05-11,CIMAHI,Indonesia,CIMAHI,Indonesia,,Watching football; listening to music; swimming,"Athlete. Has worked as a civil servant at the Ministry of Youth and Sports in Indonesia. ""I still don't know what to do after retirement; so I'm blessed that I have a back-up plan now because I know it's not easy to become a civil servant."" (hangzhou2022.cn)",,Partner; Mitzi Abigail Purnama. Mother; Lucia Sriati (died August 2023 he withdrew from the world championships to mourn her passing),English; Indonesian,National: Irwansyah (INA),
